ISSN;Título;Área de Avaliação;Estrato
0968-0802;SUSTAINABLE DEVELOPMENT (BRADFORD);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0968-0896;BIOORGANIC & MEDICINAL CHEMISTRY (PRINT);BIODIVERSIDADE;B1
0968-4328;MICRON (OXFORD. 1993);ASTRONOMIA / FÍSICA                               ;B2
0968-4328;MICRON (OXFORD. 1993);ANTROPOLOGIA / ARQUEOLOGIA                        ;B2
0968-6673;GENDER, WORK AND ORGANIZATION (PRINT);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0969-0239;CELLULOSE (LONDON);ASTRONOMIA / FÍSICA                               ;B1
0969-160X;SOCIAL AND ENVIRONMENTAL ACCOUNTABILITY JOURNAL;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
0969-2290;REVIEW OF INTERNATIONAL POLITICAL ECONOMY (PRINT);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0969-5931;INTERNATIONAL BUSINESS REVIEW;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0969-6016;INTERNATIONAL TRANSACTIONS IN OPERATIONAL RESEARCH;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
0969-6989;JOURNAL OF RETAILING AND CONSUMER SERVICES;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0969-6997;JOURNAL OF AIR TRANSPORT MANAGEMENT;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
0969-8043;APPLIED RADIATION AND ISOTOPES;BIODIVERSIDADE;B2
0969-8043;APPLIED RADIATION AND ISOTOPES;ASTRONOMIA / FÍSICA                               ;B3
0969-8043;APPLIED RADIATION AND ISOTOPES;ANTROPOLOGIA / ARQUEOLOGIA                        ;B1
0969-8051;NUCLEAR MEDICINE AND BIOLOGY;ASTRONOMIA / FÍSICA                               ;B2
0969-806X;RADIATION PHYSICS AND CHEMISTRY (1993);ASTRONOMIA / FÍSICA                               ;B3
0969-806X;RADIATION PHYSICS AND CHEMISTRY;ASTRONOMIA / FÍSICA                               ;B3
0969-806X;RADIATION PHYSICS AND CHEMISTRY (1993);ANTROPOLOGIA / ARQUEOLOGIA                        ;B1
0970-2881;ACTA ECOLOGICA (KOTA);BIODIVERSIDADE;C 
0970-3896;IIMB MANAGEMENT REVIEW;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
0970-5953;PHYSICS EDUCATION;ASTRONOMIA / FÍSICA                               ;B5
0971-3093;ASIAN JOURNAL OF PHYSICS;ASTRONOMIA / FÍSICA                               ;C 
0971-3557;JOURNAL OF ENTREPRENEURSHIP;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
0971-4693;ALLELOPATHY JOURNAL;BIODIVERSIDADE;B2
0972-0634;JOURNAL OF HEALTH MANAGEMENT. (NEW DELHI. PRINT);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
0972-1509;GLOBAL BUSINESS REVIEW (PRINT);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
0972-4923;CONSERVATION AND SOCIETY;BIODIVERSIDADE;B2
0972-6527;JOURNAL OF EMERGING MARKET FINANCE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
0972-6853;THE ICFAI JOURNAL OF CORPORATE GOVERNANCE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
0973-0826;ENERGY SUSTAINABLE DEVELOPMENT;ASTRONOMIA / FÍSICA                               ;B2
0973-2063;BIOINFORMATION (ONLINE) (CHENNAI);ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
0973-3930;INTERNATIONAL JOURNAL OF DIABETES IN DEVELOPING COUNTRIES;ASTRONOMIA / FÍSICA                               ;B5
0973-8894;BIOINFORMATION PRINT;BIODIVERSIDADE;C 
0973-8894;BIOINFORMATION PRINT;ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
0974-1844;JOURNAL OF APPLIED ANIMAL RESEARCH;ASTRONOMIA / FÍSICA                               ;C 
0974-3626;JOURNAL OF CHEMICAL SCIENCES (BANGALORE);ASTRONOMIA / FÍSICA                               ;B4
0975-0444;INTERNATIONAL JOURNAL OF MATERIALS ENGINEERING AND TECHNOLOGY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
0975-1017;INDIAN JOURNAL OF ENGINEERING & MATERIALS SCIENCES;ASTRONOMIA / FÍSICA                               ;B5
0975-1068;INDIAN JOURNAL OF TRADITIONAL KNOWLEDGE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
0975-7384;JOURNAL OF CHEMICAL AND PHARMACEUTICAL RESEARCH;ASTRONOMIA / FÍSICA                               ;C 
0975-833X;INTERNATIONAL JOURNAL OF CURRENT RESEARCH;ARTES;C 
0975-833X;INTERNATIONAL JOURNAL OF CURRENT RESEARCH;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
0975-8992;INTERNATIONAL JOURNAL OF UBICOMP;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
0975-9018;INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING & APPLICATIONS (IJSEA);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
0976-1233;ANNALS OF BIOLOGICAL RESEARCH;BIODIVERSIDADE;C 
0976-1446;JOURNAL OF MATERIALS SCIENCE AND ENGINEERING WITH ADVANCED TECHNOLOGY;ARQUITETURA, URBANISMO E DESIGN;B4
0976-237X;CONTEMPORARY CLINICAL DENTISTRY;BIODIVERSIDADE;C 
0981-9428;PLANT PHYSIOLOGY AND BIOCHEMISTRY (PARIS);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
0986-6035;CHIMÈRES (PARIS. 1987);ANTROPOLOGIA / ARQUEOLOGIA                        ;B2
0990-5642;REVUE DU MAUSS (CESSOU EM 1992. CONT. ISSN 1247-4819 REVUE DU MAUSS SEMESTRIELLE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B2
0990-7440;AQUATIC LIVING RESOURCES;BIODIVERSIDADE;B1
0992-7689;ANNALES GEOPHYSICAE (BERLIN);ASTRONOMIA / FÍSICA                               ;B2
0997-7546;EUROPEAN JOURNAL OF MECHANICS. B, FLUIDS;ASTRONOMIA / FÍSICA                               ;B3
1001-6740;THE ARCHITECT;ARQUITETURA, URBANISMO E DESIGN;C 
1002-0160;PEDOSPHERE;ASTRONOMIA / FÍSICA                               ;B3
1002-0721;JOURNAL OF RARE EARTHS;ASTRONOMIA / FÍSICA                               ;B1
1002-4913;GUOJI SHEHUI KEXUE ZAZHI;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1007-5704;COMMUNICATIONS IN NONLINEAR SCIENCE & NUMERICAL SIMULATION;BIODIVERSIDADE;B1
1007-5704;COMMUNICATIONS IN NONLINEAR SCIENCE & NUMERICAL SIMULATION;ASTRONOMIA / FÍSICA                               ;B1
1008-682X;ASIAN JOURNAL OF ANDROLOGY;BIODIVERSIDADE;B1
1009-0630;PLASMA SCIENCE & TECHNOLOGY;ASTRONOMIA / FÍSICA                               ;B5
1009-6124;JOURNAL OF SYSTEMS SCIENCE AND COMPLEXITY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1010-4283;TUMOR BIOLOGY;ASTRONOMIA / FÍSICA                               ;B2
1010-6030;JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY. A, CHEMISTRY;ASTRONOMIA / FÍSICA                               ;B1
1010-6030;JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY. A, CHEMISTRY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1011-1344;JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY. B, BIOLOGY;ASTRONOMIA / FÍSICA                               ;A2
1011-2251;PARADIGMA (MARACAY);ASTRONOMIA / FÍSICA                               ;C 
1011-2367;ASIAN-AUSTRALASIAN JOURNAL OF ANIMAL SCIENCES (PRINT);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1012-0386;DIFFUSION AND DEFECT DATA, SOLID STATE DATA. PART A, DEFECT AND DIFFUSION FORUM;ASTRONOMIA / FÍSICA                               ;C 
1012-0386;DEFECT AND DIFFUSION FORUM;ASTRONOMIA / FÍSICA                               ;C 
1012-1587;OPCIÓN (MARACAIBO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1012-2508;CUADERNOS DEL CENDES;ANTROPOLOGIA / ARQUEOLOGIA                        ;B1
1012-2508;CUADERNOS DEL CENDES;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1012-8255;ACADEMIA (CARACAS);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1013-9826;KEY ENGINEERING MATERIALS;ARQUITETURA, URBANISMO E DESIGN;B4
1015-1621;AQUATIC SCIENCES (PRINTED ED.);BIODIVERSIDADE;A2
1015-8812;SOUTH AFRICAN JOURNAL OF ECONOMIC AND MANAGEMENT SCIENCES;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1017-0839;TAO. TERRESTRIAL ATMOSPHERIC AND OCEANIC SCIENCES;ASTRONOMIA / FÍSICA                               ;B5
1017-4346;BOLETÍN - SOCIEDAD DE INVESTIGACIÓN DEL ARTE RUPESTRE DE BOLIVIA;ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1017-6772;AFRICAN DEVELOPMENT REVIEW (PRINT);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1018-3647;JOURNAL OF KING SAUD UNIVERSITY - SCIENCE;ASTRONOMIA / FÍSICA                               ;B5
1018-4619;FRESENIUS ENVIRONMENTAL BULLETIN;ARQUITETURA, URBANISMO E DESIGN;B3
1019-6838;REVISTA EUROPEA DE DIRECCIÓN Y ECONOMÍA DE LA EMPRESA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1021-3589;AFRICAN ENTOMOLOGY;BIODIVERSIDADE;B2
1021-5212;COLLECTIVE VOLUME OF SCIENTIFIC PAPERS - INTERNATIONAL COMMISSION FOR THE CONSERVATION OF ATLANTIC TUNAS;BIODIVERSIDADE;C 
1022-0364;SERIE ANTROPOLOGÍA;ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1022-1301;ARCHIVOS LATINOAMERICANOS DE PRODUCCIÓN ANIMAL;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1022-1360;MACROMOLECULAR SYMPOSIA;ARQUITETURA, URBANISMO E DESIGN;B3
1022-6508;REVISTA IBEROAMERICANA DE EDUCACIÓN (IMPRESA);ARTES;B4
1022-6508;REVISTA IBEROAMERICANA DE EDUCACIÓN (IMPRESA);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1022-6508;REVISTA IBEROAMERICANA DE EDUCACIÓN;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1022-6680;ADVANCED MATERIALS RESEARCH;ASTRONOMIA / FÍSICA                               ;C 
1022-9760;JOURNAL OF POLYMER RESEARCH;ASTRONOMIA / FÍSICA                               ;B2
1023-5809;NONLINEAR PROCESSES IN GEOPHYSICS;ASTRONOMIA / FÍSICA                               ;B3
1024-123X;MATHEMATICAL PROBLEMS IN ENGINEERING (PRINT);ASTRONOMIA / FÍSICA                               ;B5
1024-123X;MATHEMATICAL PROBLEMS IN ENGINEERING;ASTRONOMIA / FÍSICA                               ;B5
1024-123X;MATHEMATICAL PROBLEMS IN ENGINEERING (PRINT);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1024-2422;BIOCATALYSIS AND BIOTRANSFORMATION (PRINT);BIODIVERSIDADE;B3
1024-2422;BIOCATALYSIS AND BIOTRANSFORMATION (PRINT);ASTRONOMIA / FÍSICA                               ;B5
1025-9945;CONTRATEXTO - REVISTA DE LA FACULTAD DE COMUNICACIÓN DE LA UNIVERSIDAD DE LIMA;ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1026-8774;REVISTA MEXICANA DE CIENCIAS GEOLÓGICAS;ANTROPOLOGIA / ARQUEOLOGIA                        ;B2
1027-2992;CAT NEWS (BOUGY);BIODIVERSIDADE;C 
1027-3719;THE INTERNATIONAL JOURNAL OF TUBERCULOSIS AND LUNG DISEASE;ANTROPOLOGIA / ARQUEOLOGIA                        ;B1
1027-4278;URBAN MORPHOLOGY;ARQUITETURA, URBANISMO E DESIGN;B1
1027-4278;URBAN MORPHOLOGY;ARQUITETURA, URBANISMO E DESIGN;B1
1027-4510;JOURNAL OF SURFACE INVESTIGATION: X-RAY, SYNCHROTRON, AND NEUTRON TECHNIQUES;ASTRONOMIA / FÍSICA                               ;B5
1027-5207;EURODL (OSLO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1027-5851;INTERNATIONAL JOURNAL OF ACOUSTICS AND VIBRATION;ARQUITETURA, URBANISMO E DESIGN;B5
1029-0540;WORLD HOSPITALS AND HEALTH SERVICES;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1029-8479;THE JOURNAL OF HIGH ENERGY PHYSICS (ONLINE);ASTRONOMIA / FÍSICA                               ;A1
1030-1887;AUSTRALIAN SYSTEMATIC BOTANY;BIODIVERSIDADE;B2
1040-0397;ELECTROANALYSIS (NEW YORK, N.Y.);ASTRONOMIA / FÍSICA                               ;B1
1040-0397;ELECTROANALYSIS (NEW YORK);ASTRONOMIA / FÍSICA                               ;B1
1040-0400;STRUCTURAL CHEMISTRY;ASTRONOMIA / FÍSICA                               ;B2
1040-483X;GESTOS (IRVINE, CALIF.);ARTES;C 
1040-6182;QUATERNARY INTERNATIONAL;ASTRONOMIA / FÍSICA                               ;B2
1040-6182;QUATERNARY INTERNATIONAL;ANTROPOLOGIA / ARQUEOLOGIA                        ;A1
1041-1135;IEEE PHOTONICS TECHNOLOGY LETTERS;ASTRONOMIA / FÍSICA                               ;B1
1041-2905;THE JOURNAL OF ESSENTIAL OIL RESEARCH;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1041-3650;OMETECA (CORRALES, N.M.);ARTES;C 
1041-5602;WORLD AQUACULTURE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;C 
1042-0533;AMERICAN JOURNAL OF HUMAN BIOLOGY;BIODIVERSIDADE;B1
1042-1122;CERAMIC TRANSACTIONS;ASTRONOMIA / FÍSICA                               ;C 
1042-1629;EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1042-2587;ENTREPRENEURSHIP THEORY AND PRACTICE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1042-4431;JOURNAL OF INTERNATIONAL FINANCIAL MARKETS, INSTITUTIONS & MONEY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1042-6914;MATERIALS AND MANUFACTURING PROCESSES;ASTRONOMIA / FÍSICA                               ;B3
1042-9670;ACADEMIC PSYCHIATRY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1043-4666;CYTOKINE;ANTROPOLOGIA / ARQUEOLOGIA                        ;B2
1043-6618;PHARMACOLOGICAL RESEARCH;ASTRONOMIA / FÍSICA                               ;A2
1044-4068;THE INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1044-5803;MATERIALS CHARACTERIZATION;ASTRONOMIA / FÍSICA                               ;B1
1044-5803;MATERIALS CHARACTERIZATION;ASTRONOMIA / FÍSICA                               ;B1
1044-5803;MATERIALS CHARACTERIZATION;ARQUITETURA, URBANISMO E DESIGN;A1
1045-2249;BEHAVIORAL ECOLOGY;BIODIVERSIDADE;A1
1045-4446;JOURNAL OF FOOD PRODUCTS MARKETING;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1045-6635;LATIN AMERICAN ANTIQUITY;ANTROPOLOGIA / ARQUEOLOGIA                        ;A1
1046-2821;AMERICAN ENTOMOLOGIST;BIODIVERSIDADE;C 
1046-5928;PROTEIN EXPRESSION AND PURIFICATION (PRINT);ASTRONOMIA / FÍSICA                               ;B3
1046-5928;PROTEIN EXPRESSION AND PURIFICATION;ASTRONOMIA / FÍSICA                               ;B3
1046-7408;AMERICAN JOURNAL OF REPRODUCTIVE IMMUNOLOGY (PRINT);BIODIVERSIDADE;B1
1046-8781;SIMULATION & GAMING;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1047-482X;INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY (PRINT);ANTROPOLOGIA / ARQUEOLOGIA                        ;A2
1047-4838;JOM (WARRENDALE);ASTRONOMIA / FÍSICA                               ;B3
1047-6938;OPTICS AND PHOTONICS NEWS (PRINT);ASTRONOMIA / FÍSICA                               ;C 
1047-8310;JOURNAL OF HIGH TECHNOLOGY MANAGEMENT RESEARCH;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1047-8477;JOURNAL OF STRUCTURAL BIOLOGY (PRINT);ASTRONOMIA / FÍSICA                               ;B2
1048-9053;CARTOGRAPHIC PERSPECTIVES;ARQUITETURA, URBANISMO E DESIGN;A2
1048-9843;THE LEADERSHIP QUARTERLY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1049-5142;JOURNAL OF NONPROFIT & PUBLIC SECTOR MARKETING;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1049-5398;ANIMAL BIOTECHNOLOGY;BIODIVERSIDADE;B3
1049-6491;JOURNAL OF PROMOTION MANAGEMENT (PRINT);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1049-9644;BIOLOGICAL CONTROL (PRINT);BIODIVERSIDADE;A2
1050-2092;TRADITIONAL DWELLINGS AND SETTLEMENTS REVIEW;ARQUITETURA, URBANISMO E DESIGN;B2
1050-2947;PHYSICAL REVIEW. A;ASTRONOMIA / FÍSICA                               ;A2
1050-3390;ASTRONOMICAL SOCIETY OF THE PACIFIC CONFERENCE SERIES;ASTRONOMIA / FÍSICA                               ;C 
1050-5350;JOURNAL OF GAMBLING STUDIES;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1050-6411;JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY;ASTRONOMIA / FÍSICA                               ;B3
1050-9208;QUARTERLY REVIEW OF FILM AND VIDEO;ARTES;A2
1051-2004;DIGITAL SIGNAL PROCESSING (PRINT);ASTRONOMIA / FÍSICA                               ;B4
1051-2284;JOURNAL OF NEUROIMAGING;ASTRONOMIA / FÍSICA                               ;B3
1051-8215;IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY (PRINT);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1051-8223;IEEE TRANSACTIONS ON APPLIED SUPERCONDUCTIVITY (PRINT);ASTRONOMIA / FÍSICA                               ;B3
1051-9815;WORK (READING, MA);ARTES;C 
1051-9815;WORK (READING, MA);ARQUITETURA, URBANISMO E DESIGN;B2
1051-9815;WORK (READING, MA);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1052-1151;RELIGION AND AMERICAN CULTURE;ANTROPOLOGIA / ARQUEOLOGIA                        ;B1
1052-5629;JOURNAL OF MANAGEMENT EDUCATION (NEWBURY PARK, CALIF.);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1052-7613;AQUATIC CONSERVATION (PRINT);BIODIVERSIDADE;A2
1053-0509;JOURNAL OF FLUORESCENCE;ASTRONOMIA / FÍSICA                               ;B2
1053-1858;JOURNAL OF PUBLIC ADMINISTRATION RESEARCH AND THEORY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1053-4202;ANTHROPOLOGY OF CONSCIOUSNESS;BIODIVERSIDADE;B2
1053-4202;ANTHROPOLOGY OF CONSCIOUSNESS;ANTROPOLOGIA / ARQUEOLOGIA                        ;A2
1053-8119;NEUROIMAGE (ORLANDO, FLA. PRINT);ASTRONOMIA / FÍSICA                               ;A2
1054-139X;JOURNAL OF ADOLESCENT HEALTH;ANTROPOLOGIA / ARQUEOLOGIA                        ;B2
1054-1500;CHAOS (WOODBURY, N.Y.);ASTRONOMIA / FÍSICA                               ;B1
1054-1500;CHAOS (WOODBURY);ASTRONOMIA / FÍSICA                               ;B1
1054-660X;LASER PHYSICS;ASTRONOMIA / FÍSICA                               ;B3
1054-7479;AMERICAN PERIODICALS;ARTES;C 
1055-3177;NOVON (SAINT LOUIS, MO.);ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
1055-4181;TECHNOLOGY AND DISABILITY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1055-6796;ASTRONOMICAL AND ASTROPHYSICAL TRANSACTIONS;ASTRONOMIA / FÍSICA                               ;C 
1057-1515;PORTUGUESE STUDIES REVIEW;ARTES;B2
1057-5219;INTERNATIONAL REVIEW OF FINANCIAL ANALYSIS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1057-7157;JOURNAL OF MICROELECTROMECHANICAL SYSTEMS;ASTRONOMIA / FÍSICA                               ;B2
1057-7408;JOURNAL OF CONSUMER PSYCHOLOGY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1058-3912;JOURNAL OF ENVIRONMENTAL HYDROLOGY;ARQUITETURA, URBANISMO E DESIGN;C 
1058-4587;INTEGRATED FERROELECTRICS (PRINT);ASTRONOMIA / FÍSICA                               ;B5
1058-4838;CLINICAL INFECTIOUS DISEASES;BIODIVERSIDADE;A1
1058-6407;JOURNAL OF ECONOMICS & MANAGEMENT STRATEGY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1059-0161;JOURNAL OF ARCHAEOLOGICAL RESEARCH;ANTROPOLOGIA / ARQUEOLOGIA                        ;A1
1059-0560;INTERNATIONAL REVIEW OF ECONOMICS & FINANCE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1059-910X;MICROSCOPY RESEARCH AND TECHNIQUE (PRINT);ASTRONOMIA / FÍSICA                               ;B3
1059-941X;JOURNAL OF PROSTHODONTICS (PRINT);ASTRONOMIA / FÍSICA                               ;B5
1059-9495;JOURNAL OF MATERIALS ENGINEERING AND PERFORMANCE (PRINT);ASTRONOMIA / FÍSICA                               ;B5
1061-0421;THE JOURNAL OF PRODUCT & BRAND MANAGEMENT;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1061-0421;JOURNAL OF PRODUCT AND BRAND MANAGEMENT;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1061-1428;RUSSIAN SOCIAL SCIENCE REVIEW;ASTRONOMIA / FÍSICA                               ;C 
1061-3749;JOURNAL OF NURSING MEASUREMENT;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1061-8503;ARGIA;BIODIVERSIDADE;C 
1061-9127;NUCLEAR PHYSICS NEWS;ASTRONOMIA / FÍSICA                               ;B5
1062-7375;JOURNAL OF GLOBAL INFORMATION MANAGEMENT;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1062-8738;BULLETIN OF THE RUSSIAN ACADEMY OF SCIENCES: PHYSICS;ASTRONOMIA / FÍSICA                               ;C 
1062-9408;THE NORTH AMERICAN JOURNAL OF ECONOMICS AND FINANCE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1062-9769;THE QUARTERLY REVIEW OF ECONOMICS AND FINANCE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1063-2913;ARTS EDUCATION POLICY REVIEW;ARTES;A2
1063-293X;CONCURRENT ENGINEERING: RESEARCH AND APPLICATIONS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1063-651X;PHYSICAL REVIEW E - STATISTICAL PHYSICS, PLASMAS, FLUIDS AND RELATED INTERDISCIPLINARY TOPICS;ASTRONOMIA / FÍSICA                               ;A2
1063-651X;PHYSICAL REVIEW E;ASTRONOMIA / FÍSICA                               ;A2
1063-7729;ASTRONOMY REPORTS (PRINT);ASTRONOMIA / FÍSICA                               ;B4
1063-7788;PHYSICS OF ATOMIC NUCLEI (PRINT);ASTRONOMIA / FÍSICA                               ;B5
1063-7796;PHYSICS OF PARTICLES AND NUCLEI;ASTRONOMIA / FÍSICA                               ;B5
1063-780X;PLASMA PHYSICS REPORTS;ASTRONOMIA / FÍSICA                               ;B3
