ISSN;Título;Área de Avaliação;Estrato
1364-0321;RENEWABLE & SUSTAINABLE ENERGY REVIEWS;CIÊNCIAS AGRÁRIAS I                               ;A1
1364-0321;RENEWABLE & SUSTAINABLE ENERGY REVIEWS;CIÊNCIA DE ALIMENTOS                              ;B1
1364-0321;RENEWABLE & SUSTAINABLE ENERGY REVIEWS;BIOTECNOLOGIA                                     ;A1
1364-0321;RENEWABLE & SUSTAINABLE ENERGY REVIEWS;BIODIVERSIDADE;A1
1364-0321;RENEWABLE & SUSTAINABLE ENERGY REVIEWS;ASTRONOMIA / FÍSICA                               ;A1
1364-0321;RENEWABLE & SUSTAINABLE ENERGY REVIEWS;ARQUITETURA, URBANISMO E DESIGN;A1
1364-0321;RENEWABLE & SUSTAINABLE ENERGY REVIEWS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1364-2987;INTERNATIONAL JOURNAL OF HUMAN RIGHTS;DIREITO                                           ;B2
1364-4505;EDUCATION JOURNAL (HOVE);ASTRONOMIA / FÍSICA                               ;C 
1364-5021;PROCEEDINGS OF THE ROYAL SOCIETY OF LONDON;CIÊNCIAS BIOLÓGICAS III                           ;A2
1364-5021;PROCEEDINGS - ROYAL SOCIETY. MATHEMATICAL, PHYSICAL AND ENGINEERING SCIENCES (PRINT);CIÊNCIAS AMBIENTAIS;A2
1364-5021;PROCEEDINGS OF THE ROYAL SOCIETY OF LONDON;BIODIVERSIDADE;A2
1364-5021;PROCEEDINGS OF THE ROYAL SOCIETY OF LONDON. MATHEMATICAL, PHYSICAL AND ENGINEERING SCIENCES;ASTRONOMIA / FÍSICA                               ;B1
1364-5021;PROCEEDINGS - ROYAL SOCIETY. MATHEMATICAL, PHYSICAL AND ENGINEERING SCIENCES (PRINT);ASTRONOMIA / FÍSICA                               ;B1
1364-503X;PHILOSOPHICAL TRANSACTIONS. ROYAL SOCIETY. MATHEMATICAL, PHYSICAL AND ENGINEERING SCIENCES;CIÊNCIAS BIOLÓGICAS I                             ;B1
1364-503X;PHILOSOPHICAL TRANSACTIONS. ROYAL SOCIETY. MATHEMATICAL, PHYSICAL AND ENGINEERING SCIENCES;BIODIVERSIDADE;A2
1364-503X;PHILOSOPHICAL TRANSACTIONS - ROYAL SOCIETY. MATHEMATICAL, PHYSICAL AND ENGINEERING SCIENCES (PRINT);BIODIVERSIDADE;A2
1364-503X;PHILOSOPHICAL TRANSACTIONS - ROYAL SOCIETY. MATHEMATICAL, PHYSICAL AND ENGINEERING SCIENCES (PRINT);ASTRONOMIA / FÍSICA                               ;B2
1364-5072;JOURNAL OF APPLIED MICROBIOLOGY (PRINT);CIÊNCIAS BIOLÓGICAS III                           ;B2
1364-5072;JOURNAL OF APPLIED MICROBIOLOGY (PRINT);CIÊNCIAS BIOLÓGICAS II                            ;B2
1364-5072;JOURNAL OF APPLIED MICROBIOLOGY (PRINT);CIÊNCIAS BIOLÓGICAS I                             ;B2
1364-5072;JOURNAL OF APPLIED MICROBIOLOGY (PRINT);CIÊNCIAS AMBIENTAIS;A2
1364-5072;JOURNAL OF APPLIED MICROBIOLOGY (PRINT);CIÊNCIAS AGRÁRIAS I                               ;B1
1364-5072;JOURNAL OF APPLIED MICROBIOLOGY (PRINT);CIÊNCIA DE ALIMENTOS                              ;A2
1364-5072;JOURNAL OF APPLIED MICROBIOLOGY (PRINT);BIOTECNOLOGIA                                     ;B1
1364-5072;JOURNAL OF APPLIED MICROBIOLOGY (PRINT);BIODIVERSIDADE;B2
1364-5072;JOURNAL OF APPLIED MICROBIOLOGY (PRINT);ASTRONOMIA / FÍSICA                               ;B2
1364-5072;JOURNAL OF APPLIED MICROBIOLOGY (PRINT);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1364-548X;CHEMICAL COMMUNICATIONS (LONDON. 1996. ONLINE);CIÊNCIAS BIOLÓGICAS I                             ;A1
1364-548X;CHEMICAL COMMUNICATIONS (LONDON. 1996. ONLINE);BIOTECNOLOGIA                                     ;A1
1364-548X;CHEMICAL COMMUNICATIONS (LONDON. 1996. ONLINE);ASTRONOMIA / FÍSICA                               ;A1
1364-5498;FARADAY DISCUSSIONS (ONLINE);ASTRONOMIA / FÍSICA                               ;A2
1364-5501;JOURNAL OF MATERIALS CHEMISTRY (ONLINE);CIÊNCIAS AGRÁRIAS I                               ;B3
1364-5501;JOURNAL OF MATERIALS CHEMISTRY (ONLINE);BIOTECNOLOGIA                                     ;B1
1364-5501;JOURNAL OF MATERIALS CHEMISTRY (ONLINE);BIODIVERSIDADE;A1
1364-5528;ANALYST (ONLINE);BIOTECNOLOGIA                                     ;A1
1364-6745;NEUROGENETICS (OXFORD. PRINT);CIÊNCIAS BIOLÓGICAS II                            ;A2
1364-6745;NEUROGENETICS (OXFORD. PRINT);CIÊNCIAS BIOLÓGICAS I                             ;B1
1364-6826;JOURNAL OF ATMOSPHERIC AND SOLAR-TERRESTRIAL PHYSICS;CIÊNCIAS AMBIENTAIS;A2
1364-6826;JOURNAL OF ATMOSPHERIC AND SOLAR-TERRESTRIAL PHYSICS;CIÊNCIAS AGRÁRIAS I                               ;B1
1364-6826;JOURNAL OF ATMOSPHERIC AND SOLAR-TERRESTRIAL PHYSICS;ASTRONOMIA / FÍSICA                               ;B2
1364-727X;INTERNATIONAL JOURNAL OF DAIRY TECHNOLOGY (PRINT);CIÊNCIAS BIOLÓGICAS III                           ;B3
1364-727X;INTERNATIONAL JOURNAL OF DAIRY TECHNOLOGY (PRINT);CIÊNCIAS AGRÁRIAS I                               ;B1
1364-727X;INTERNATIONAL JOURNAL OF DAIRY TECHNOLOGY (PRINT);CIÊNCIA DE ALIMENTOS                              ;B1
1364-727X;INTERNATIONAL JOURNAL OF DAIRY TECHNOLOGY (PRINT);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1364-8152;ENVIRONMENTAL MODELLING & SOFTWARE;CIÊNCIAS AMBIENTAIS;A1
1364-8152;ENVIRONMENTAL MODELLING & SOFTWARE;CIÊNCIAS AGRÁRIAS I                               ;A1
1364-8152;ENVIRONMENTAL MODELLING & SOFTWARE;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;A2
1364-8152;ENVIRONMENTAL MODELLING & SOFTWARE;CIÊNCIA DA COMPUTAÇÃO                             ;A1
1364-8152;ENVIRONMENTAL MODELLING & SOFTWARE;BIODIVERSIDADE;A2
1364-8535;CRITICAL CARE (LONDON. PRINT);CIÊNCIAS BIOLÓGICAS III                           ;A1
1364-8535;CRITICAL CARE (LONDON. PRINT);CIÊNCIAS BIOLÓGICAS II                            ;A1
1364-8535;CRITICAL CARE (LONDON. PRINT);CIÊNCIAS BIOLÓGICAS I                             ;A1
1364-8535;CRITICAL CARE (LONDON. PRINT);CIÊNCIA DE ALIMENTOS                              ;B3
1364-8535;CRITICAL CARE (LONDON. PRINT);BIOTECNOLOGIA                                     ;A1
1365-1609;INTERNATIONAL JOURNAL OF ROCK MECHANICS AND MINING SCIENCES (1997);ASTRONOMIA / FÍSICA                               ;B3
1365-182X;HPB (OXFORD);CIÊNCIAS BIOLÓGICAS II                            ;B1
1365-2095;AQUACULTURE NUTRITION;CIÊNCIAS BIOLÓGICAS II                            ;B3
1365-2095;AQUACULTURE NUTRITION (ONLINE);CIÊNCIA DE ALIMENTOS                              ;B4
1365-2095;AQUACULTURE NUTRITION (ONLINE);BIODIVERSIDADE;B1
1365-2095;AQUACULTURE NUTRITION;BIODIVERSIDADE;B1
1365-2109;AQUACULTURE RESEARCH (ONLINE);CIÊNCIAS BIOLÓGICAS III                           ;C 
1365-2109;AQUACULTURE RESEARCH;CIÊNCIAS BIOLÓGICAS III                           ;C 
1365-2109;AQUACULTURE RESEARCH (PRINT);CIÊNCIAS BIOLÓGICAS II                            ;B3
1365-2109;AQUACULTURE RESEARCH (ONLINE);CIÊNCIAS BIOLÓGICAS II                            ;B3
1365-2109;AQUACULTURE RESEARCH;CIÊNCIAS BIOLÓGICAS II                            ;B3
1365-2109;AQUACULTURE RESEARCH (PRINT);CIÊNCIAS BIOLÓGICAS I                             ;B3
1365-2109;AQUACULTURE RESEARCH;CIÊNCIAS BIOLÓGICAS I                             ;B3
1365-2109;AQUACULTURE RESEARCH (PRINT);CIÊNCIAS AMBIENTAIS;B1
1365-2109;AQUACULTURE RESEARCH (ONLINE);CIÊNCIAS AMBIENTAIS;B1
1365-2109;AQUACULTURE RESEARCH;CIÊNCIAS AMBIENTAIS;B1
1365-2109;AQUACULTURE RESEARCH (PRINT);CIÊNCIAS AGRÁRIAS I                               ;A2
1365-2109;AQUACULTURE RESEARCH (ONLINE);CIÊNCIAS AGRÁRIAS I                               ;A2
1365-2109;AQUACULTURE RESEARCH (PRINT);CIÊNCIA DE ALIMENTOS                              ;B4
1365-2109;AQUACULTURE RESEARCH (ONLINE);CIÊNCIA DE ALIMENTOS                              ;B4
1365-2109;AQUACULTURE RESEARCH (PRINT);BIOTECNOLOGIA                                     ;B2
1365-2109;AQUACULTURE RESEARCH;BIOTECNOLOGIA                                     ;B2
1365-2109;AQUACULTURE RESEARCH (PRINT);BIODIVERSIDADE;B1
1365-2109;AQUACULTURE RESEARCH (ONLINE);BIODIVERSIDADE;B1
1365-2109;AQUACULTURE RESEARCH;BIODIVERSIDADE;B1
1365-2133;BRITISH JOURNAL OF DERMATOLOGY (ONLINE);CIÊNCIAS BIOLÓGICAS II                            ;A2
1365-2133;BRITISH JOURNAL OF DERMATOLOGY (ONLINE);CIÊNCIAS BIOLÓGICAS I                             ;A2
1365-2133;BRITISH JOURNAL OF DERMATOLOGY (ONLINE);BIOTECNOLOGIA                                     ;A1
1365-2311;ECOLOGICAL ENTOMOLOGY ONLINE;BIODIVERSIDADE;A2
1365-2389;EUROPEAN JOURNAL OF SOIL SCIENCE;CIÊNCIAS AGRÁRIAS I                               ;A1
1365-2559;HISTOPATHOLOGY (ONLINE);CIÊNCIAS BIOLÓGICAS I                             ;B1
1365-2567;IMMUNOLOGY;CIÊNCIAS BIOLÓGICAS III                           ;A2
1365-2567;IMMUNOLOGY;CIÊNCIAS BIOLÓGICAS I                             ;A2
1365-2583;INSECT MOLECULAR BIOLOGY;CIÊNCIAS BIOLÓGICAS I                             ;B1
1365-2591;INTERNATIONAL ENDODONTIC JOURNAL ONLINE;CIÊNCIAS BIOLÓGICAS III                           ;B1
1365-2591;INTERNATIONAL ENDODONTIC JOURNAL ONLINE;CIÊNCIAS BIOLÓGICAS I                             ;B1
1365-2613;INTERNATIONAL JOURNAL OF EXPERIMENTAL PATHOLOGY (ONLINE);CIÊNCIAS BIOLÓGICAS I                             ;B2
1365-2621;INTERNATIONAL JOURNAL OF FOOD SCIENCE & TECHNOLOGY (ONLINE);CIÊNCIAS AGRÁRIAS I                               ;B1
1365-2621;INTERNATIONAL JOURNAL OF FOOD SCIENCE & TECHNOLOGY (ONLINE);CIÊNCIA DE ALIMENTOS                              ;A2
1365-2621;INTERNATIONAL JOURNAL OF FOOD SCIENCE & TECHNOLOGY (ONLINE);BIOTECNOLOGIA                                     ;B2
1365-2664;JOURNAL OF APPLIED ECOLOGY (ONLINE);CIÊNCIAS AGRÁRIAS I                               ;A1
1365-2664;JOURNAL OF APPLIED ECOLOGY (ONLINE);BIODIVERSIDADE;A1
1365-2672;JOURNAL OF APPLIED MICROBIOLOGY;CIÊNCIAS BIOLÓGICAS III                           ;B2
1365-2699;JOURNAL OF BIOGEOGRAPHY;CIÊNCIAS BIOLÓGICAS I                             ;A2
1365-2699;JOURNAL OF BIOGEOGRAPHY;CIÊNCIAS AMBIENTAIS;A1
1365-2699;JOURNAL OF BIOGEOGRAPHY;CIÊNCIAS AGRÁRIAS I                               ;A1
1365-2699;JOURNAL OF BIOGEOGRAPHY;BIODIVERSIDADE;A1
1365-2745;JOURNAL OF ECOLOGY;CIÊNCIAS AGRÁRIAS I                               ;A1
1365-2745;JOURNAL OF ECOLOGY;BIOTECNOLOGIA                                     ;A1
1365-2745;JOURNAL OF ECOLOGY;BIODIVERSIDADE;A1
1365-277X;JOURNAL OF HUMAN NUTRITION AND DIETETICS;CIÊNCIAS BIOLÓGICAS III                           ;B1
1365-277X;JOURNAL OF HUMAN NUTRITION AND DIETETICS;CIÊNCIAS BIOLÓGICAS II                            ;B2
1365-277X;JOURNAL OF HUMAN NUTRITION AND DIETETICS;CIÊNCIAS AMBIENTAIS;A2
1365-277X;JOURNAL OF HUMAN NUTRITION AND DIETETICS;CIÊNCIAS AGRÁRIAS I                               ;B3
1365-277X;JOURNAL OF HUMAN NUTRITION AND DIETETICS;CIÊNCIA DE ALIMENTOS                              ;B4
1365-277X;JOURNAL OF HUMAN NUTRITION AND DIETETICS;BIODIVERSIDADE;B1
1365-280X;JOURNAL OF MEDICAL AND VETERINARY MYCOLOGY;CIÊNCIAS BIOLÓGICAS III                           ;C 
1365-2826;JOURNAL OF NEUROENDOCRINOLOGY (ONLINE);CIÊNCIAS BIOLÓGICAS II                            ;B1
1365-2826;JOURNAL OF NEUROENDOCRINOLOGY;CIÊNCIAS BIOLÓGICAS II                            ;B1
1365-2966;ROYAL ASTRONOMICAL SOCIETY. MONTHLY NOTICES;ASTRONOMIA / FÍSICA                               ;A2
1365-2982;NEUROGASTROENTEROLOGY AND MOTILITY;BIODIVERSIDADE;B1
1365-3024;PARASITE IMMUNOLOGY;CIÊNCIAS BIOLÓGICAS III                           ;B2
1365-3024;PARASITE IMMUNOLOGY;BIOTECNOLOGIA                                     ;B1
1365-3040;PLANT, CELL AND ENVIRONMENT;CIÊNCIAS AGRÁRIAS I                               ;A1
1365-3059;PLANT PATHOLOGY (ONLINE);CIÊNCIAS BIOLÓGICAS I                             ;B1
1365-3059;PLANT PATHOLOGY (ONLINE);CIÊNCIAS AGRÁRIAS I                               ;A1
1365-3075;PURE AND APPLIED CHEMISTRY (ONLINE);CIÊNCIAS AMBIENTAIS;B1
1365-3083;SCANDINAVIAN JOURNAL OF IMMUNOLOGY (ONLINE);CIÊNCIAS BIOLÓGICAS I                             ;B2
1365-313X;THE PLANT JOURNAL;CIÊNCIAS BIOLÓGICAS I                             ;A1
1365-3156;TROPICAL MEDICINE & INTERNATIONAL HEALTH;CIÊNCIAS BIOLÓGICAS III                           ;B1
1365-3156;TROPICAL MEDICINE & INTERNATIONAL HEALTH;CIÊNCIAS BIOLÓGICAS I                             ;B1
1365-3156;TROPICAL MEDICINE & INTERNATIONAL HEALTH;CIÊNCIAS AMBIENTAIS;A2
1365-3156;TROPICAL MEDICINE & INTERNATIONAL HEALTH;BIODIVERSIDADE;A2
1365-3164;VETERINARY DERMATOLOGY;CIÊNCIAS BIOLÓGICAS III                           ;B3
1365-3164;VETERINARY DERMATOLOGY;CIÊNCIAS BIOLÓGICAS I                             ;B3
1365-3164;VETERINARY DERMATOLOGY;BIOTECNOLOGIA                                     ;B1
1365-7305;AQUACULTURE ECONOMICS & MANAGEMENT (PRINT);BIODIVERSIDADE;B2
1365-8050;DISCRETE MATHEMATICS AND THEORETICAL COMPUTER SCIENCE (ONLINE);CIÊNCIA DA COMPUTAÇÃO                             ;B1
1365-8816;INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE (PRINT);CIÊNCIA DA COMPUTAÇÃO                             ;A1
1365-8824;INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE (ONLINE);CIÊNCIAS AMBIENTAIS;A2
1366-5545;TRANSPORTATION RESEARCH. PART E, LOGISTICS AND TRANSPORTATION REVIEW;CIÊNCIA DA COMPUTAÇÃO                             ;B3
1366-5545;TRANSPORTATION RESEARCH. PART E, LOGISTICS AND TRANSPORTATION REVIEW;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1366-5871;PRODUCTION PLANNING & CONTROL (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1366-588X;INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH;CIÊNCIAS AGRÁRIAS I                               ;A1
1366-588X;INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH;CIÊNCIA DE ALIMENTOS                              ;B3
1366-588X;INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH;CIÊNCIA DA COMPUTAÇÃO                             ;A1
1366-588X;INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1366-5901;INTERNATIONAL JOURNAL OF REMOTE SENSING (ONLINE);CIÊNCIAS AMBIENTAIS;A2
1366-5901;INTERNATIONAL JOURNAL OF REMOTE SENSING (ONLINE);CIÊNCIAS AGRÁRIAS I                               ;A2
1366-5901;INTERNATIONAL JOURNAL OF REMOTE SENSING (ONLINE);BIODIVERSIDADE;B1
1366-5901;INTERNATIONAL JOURNAL OF REMOTE SENSING (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1366-638X;JOURNAL OF INSECT CONSERVATION;CIÊNCIAS BIOLÓGICAS III                           ;B3
1366-638X;JOURNAL OF INSECT CONSERVATION;CIÊNCIAS BIOLÓGICAS I                             ;B3
1366-638X;JOURNAL OF INSECT CONSERVATION;CIÊNCIAS AMBIENTAIS;A2
1366-638X;JOURNAL OF INSECT CONSERVATION;CIÊNCIAS AGRÁRIAS I                               ;A2
1366-638X;JOURNAL OF INSECT CONSERVATION;BIODIVERSIDADE;B1
1366-638X;JOURNAL OF INSECT CONSERVATION;ARQUITETURA, URBANISMO E DESIGN;A1
1366-7017;WATER POLICY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1366-9516;DIVERSITY AND DISTRIBUTIONS (PRINT);CIÊNCIAS BIOLÓGICAS I                             ;A2
1366-9516;DIVERSITY AND DISTRIBUTIONS (PRINT);CIÊNCIAS AMBIENTAIS;A1
1366-9516;DIVERSITY AND DISTRIBUTIONS (PRINT);CIÊNCIAS AGRÁRIAS I                               ;A1
1366-9516;DIVERSITY AND DISTRIBUTIONS (PRINT);BIOTECNOLOGIA                                     ;A1
1366-9516;DIVERSITY AND DISTRIBUTIONS (PRINT);BIODIVERSIDADE;A1
1366-9877;JOURNAL OF RISK RESEARCH (PRINT);CIÊNCIAS AMBIENTAIS;B1
1367-0751;LOGIC JOURNAL OF THE IGPL (PRINT);CIÊNCIA DA COMPUTAÇÃO                             ;B1
1367-2630;NEW JOURNAL OF PHYSICS;BIOTECNOLOGIA                                     ;A2
1367-2630;NEW JOURNAL OF PHYSICS;ASTRONOMIA / FÍSICA                               ;A2
1367-3270;JOURNAL OF KNOWLEDGE MANAGEMENT;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1367-3882;REGIONS MAGAZINE;ARQUITETURA, URBANISMO E DESIGN;B4
1367-4803;BIOINFORMATICS (OXFORD. PRINT);CIÊNCIAS BIOLÓGICAS III                           ;A1
1367-4803;BIOINFORMATICS (OXFORD. PRINT);CIÊNCIAS BIOLÓGICAS II                            ;A1
1367-4803;BIOINFORMATICS (OXFORD. PRINT);CIÊNCIAS BIOLÓGICAS I                             ;A1
1367-4803;BIOINFORMATICS (OXFORD. PRINT);CIÊNCIAS AGRÁRIAS I                               ;A1
1367-4803;BIOINFORMATICS (OXFORD. PRINT);CIÊNCIA DA COMPUTAÇÃO                             ;A1
1367-4803;BIOINFORMATICS (OXFORD. PRINT);BIOTECNOLOGIA                                     ;A1
1367-4803;BIOINFORMATICS (OXFORD. PRINT);ASTRONOMIA / FÍSICA                               ;A2
1367-4811;BIOINFORMATICS (OXFORD. ONLINE);CIÊNCIAS BIOLÓGICAS I                             ;A1
1367-4811;BIOINFORMATICS (OXFORD. ONLINE);ASTRONOMIA / FÍSICA                               ;A2
1367-5435;JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY;CIÊNCIAS BIOLÓGICAS III                           ;B1
1367-5435;JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY;CIÊNCIAS BIOLÓGICAS II                            ;B1
1367-5435;JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY;CIÊNCIAS BIOLÓGICAS I                             ;B1
1367-5435;JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY;CIÊNCIAS AMBIENTAIS;A2
1367-5435;JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY;CIÊNCIAS AGRÁRIAS I                               ;A2
1367-5435;JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY;CIÊNCIA DE ALIMENTOS                              ;A1
1367-5435;JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY;BIOTECNOLOGIA                                     ;B1
1367-5435;JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY;BIODIVERSIDADE;B1
1367-5567;INTERNATIONAL JOURNAL OF LOGISTICS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1367-9120;JOURNAL OF ASIAN EARTH SCIENCES;BIODIVERSIDADE;B1
1367-9430;ANIMAL CONSERVATION (PRINT);CIÊNCIAS BIOLÓGICAS II                            ;B1
1367-9430;ANIMAL CONSERVATION (PRINT);CIÊNCIAS AMBIENTAIS;A1
1367-9430;ANIMAL CONSERVATION (PRINT);CIÊNCIAS AGRÁRIAS I                               ;A2
1367-9430;ANIMAL CONSERVATION (PRINT);BIODIVERSIDADE;A1
1368-0668;ACCOUNTING AUDITING & ACCOUNTABILITY JOURNAL;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1368-1613;INFORMATION RESEARCH;COMUNICAÇÃO E INFORMAÇÃO;A1
1368-4310;EUROPEAN JOURNAL OF SOCIAL THEORY;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;A2
1368-4310;EUROPEAN JOURNAL OF SOCIAL THEORY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1368-4892;INTERNATIONAL JOURNAL OF BUSINESS PERFORMANCE MANAGEMENT;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1368-4973;SEXUALLY TRANSMITTED INFECTIONS (PRINT);CIÊNCIAS BIOLÓGICAS III                           ;B1
1368-4973;SEXUALLY TRANSMITTED INFECTIONS (PRINT);CIÊNCIAS BIOLÓGICAS II                            ;B1
1368-4973;SEXUALLY TRANSMITTED INFECTIONS (PRINT);CIÊNCIAS BIOLÓGICAS I                             ;B1
1368-4973;SEXUALLY TRANSMITTED INFECTIONS (PRINT);ASTRONOMIA / FÍSICA                               ;B2
1368-7646;DRUG RESISTANCE UPDATES;CIÊNCIAS BIOLÓGICAS III                           ;A1
1368-7646;DRUG RESISTANCE UPDATES;CIÊNCIAS BIOLÓGICAS II                            ;A1
1368-8375;ORAL ONCOLOGY (1997);CIÊNCIAS BIOLÓGICAS II                            ;A2
1368-8375;ORAL ONCOLOGY (1997);CIÊNCIAS BIOLÓGICAS I                             ;A2
1368-8375;ORAL ONCOLOGY (1997);BIOTECNOLOGIA                                     ;A1
1368-8375;ORAL ONCOLOGY;ASTRONOMIA / FÍSICA                               ;B1
1368-8790;POSTCOLONIAL STUDIES (PRINT);ANTROPOLOGIA / ARQUEOLOGIA                        ;B1
1368-9800;PUBLIC HEALTH NUTRITION (WALLINGFORD);CIÊNCIAS BIOLÓGICAS III                           ;B1
1368-9800;PUBLIC HEALTH NUTRITION (WALLINGFORD);BIOTECNOLOGIA                                     ;B1
1368-9894;LOGIC JOURNAL OF THE IGPL (ONLINE);CIÊNCIA DA COMPUTAÇÃO                             ;B1
1369-1066;VENTURE CAPITAL (LONDON. PRINT);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A1
1369-118X;INFORMATION, COMMUNICATION & SOCIETY;COMUNICAÇÃO E INFORMAÇÃO;A1
1369-118X;INFORMATION, COMMUNICATION & SOCIETY;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;A1
1369-118X;INFORMATION, COMMUNICATION & SOCIETY;CIÊNCIA DA COMPUTAÇÃO                             ;A2
1369-1600;ADDICTION BIOLOGY (ONLINE);CIÊNCIAS BIOLÓGICAS II                            ;A2
1369-1635;PLATELETS (ABINGDON. ONLINE);CIÊNCIAS BIOLÓGICAS II                            ;B1
1369-1635;PLATELETS (ABINGDON. ONLINE);CIÊNCIAS BIOLÓGICAS I                             ;B1
1369-1635;PLATELETS (ABINGDON. ONLINE);BIOTECNOLOGIA                                     ;B1
1369-3034;JOURNAL OF INTERNATIONAL ECONOMIC LAW (OXFORD);DIREITO                                           ;B1
1369-3786;MEDICAL MYCOLOGY (OXFORD. PRINT);CIÊNCIAS BIOLÓGICAS III                           ;B1
1369-3786;MEDICAL MYCOLOGY (OXFORD. PRINT);CIÊNCIAS BIOLÓGICAS II                            ;B1
1369-3786;MEDICAL MYCOLOGY (OXFORD. PRINT);CIÊNCIAS BIOLÓGICAS I                             ;B1
1369-3786;MEDICAL MYCOLOGY (OXFORD. PRINT);CIÊNCIAS AGRÁRIAS I                               ;B1
1369-3786;MEDICAL MYCOLOGY (OXFORD. PRINT);BIOTECNOLOGIA                                     ;B1
1369-3786;MEDICAL MYCOLOGY (OXFORD. PRINT);BIODIVERSIDADE;B1
1369-3786;MEDICAL MYCOLOGY (OXFORD. PRINT);ASTRONOMIA / FÍSICA                               ;B2
1369-5266;CURRENT OPINION IN PLANT BIOLOGY;CIÊNCIAS AGRÁRIAS I                               ;A1
1369-5266;CURRENT OPINION IN PLANT BIOLOGY;BIODIVERSIDADE;A1
1369-5274;CURRENT OPINION IN MICROBIOLOGY;CIÊNCIAS BIOLÓGICAS III                           ;A1
1369-5274;CURRENT OPINION IN MICROBIOLOGY;CIÊNCIAS BIOLÓGICAS II                            ;A1
1369-5274;CURRENT OPINION IN MICROBIOLOGY;CIÊNCIAS BIOLÓGICAS I                             ;A1
1369-703X;BIOCHEMICAL ENGINEERING JOURNAL;CIÊNCIAS BIOLÓGICAS III                           ;B1
1369-703X;BIOCHEMICAL ENGINEERING JOURNAL;CIÊNCIAS BIOLÓGICAS II                            ;B1
1369-703X;BIOCHEMICAL ENGINEERING JOURNAL;CIÊNCIAS BIOLÓGICAS I                             ;B1
1369-703X;BIOCHEMICAL ENGINEERING JOURNAL;CIÊNCIAS AMBIENTAIS;A1
1369-703X;BIOCHEMICAL ENGINEERING JOURNAL;CIÊNCIAS AGRÁRIAS I                               ;B1
1369-703X;BIOCHEMICAL ENGINEERING JOURNAL;CIÊNCIA DE ALIMENTOS                              ;A2
1369-703X;BIOCHEMICAL ENGINEERING JOURNAL;BIOTECNOLOGIA                                     ;B1
1369-703X;BIOCHEMICAL ENGINEERING JOURNAL;BIODIVERSIDADE;B1
1369-703X;BIOCHEMICAL ENGINEERING JOURNAL;ASTRONOMIA / FÍSICA                               ;B2
1369-7137;CLIMACTERIC (CARNFORTH);CIÊNCIAS BIOLÓGICAS II                            ;B1
1369-7137;CLIMACTERIC (CARNFORTH);CIÊNCIAS BIOLÓGICAS I                             ;B1
