ISSN;Título;Área de Avaliação;Estrato
1949-2553;ONCOTARGET;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1949-2847;INTERNATIONAL JOURNAL OF MANAGEMENT AND BUSINESS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1951-5030;CAHIERS D'ANTHROPOLOGIE SOCIALE;ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
1956-7413;REGARDS CROISÉS SUR I'ÉCONOMIE;ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1957-7273;HISTOIRE(S) DE L'AMÉRIQUE LATINE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1957-7842;JOURNAL DE LA SOCIÉTÉ DES AMÉRICANISTES;ANTROPOLOGIA / ARQUEOLOGIA                        ;B1
1958-9212;CONFINS (PARIS);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1961-859X;ETUDES CARIBEENNES;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1969-6728;ACTUEL MARX;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1974-9791;CHEMICAL ENGINEERING TRANSACTIONS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1975-3586;INTERNATIONAL JOURNAL OF INTANGIBLE HERITAGE (SEOUL. PRINT);ANTROPOLOGIA / ARQUEOLOGIA                        ;B2
1976-5517;ASIAN-AUSTRALIANS JOURNAL OF ANIMAL SCIENCE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;A2
1980-0002;SABIOS (FACULDADE INTEGRADO DE CAMPO MOURÃO. ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1980-0096;REVISTA ÁGORA (VITÓRIA);ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1980-0096;REVISTA ÁGORA (VITÓRIA);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-0118;REVISTA BRASILEIRA DE EDUCAÇÃO AMBIENTAL (IMPRESSO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-0193;PERSPECTIVAS CONTEMPORÂNEAS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1980-0193;PERSPECTIVAS CONTEMPORÂNEAS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1980-0827;FÓRUM AMBIENTAL DA ALTA PAULISTA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-086X;REVISTA CONTROLE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-0894;INTERFACEHS (ED. PORTUGUÊS);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
1980-1726;HYGEIA : REVISTA BRASILEIRA DE GEOGRAFIA MÉDICA E DA SAÚDE (UBERLÂNDIA);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1980-1742;REVISTA SANTA RITA (FACEAS);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
1980-1998;RURIS (CAMPINAS);ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1980-1998;RURIS (CAMPINAS);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-220X;REVISTA DA ESCOLA DE ENFERMAGEM DA USP (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1980-220X;REVISTA DA ESCOLA DE ENFERMAGEM DA USP;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1980-2447;BRAZILIAN REVIEW OF ECONOMETRICS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-265X;TEXTO & CONTEXTO ENFERMAGEM;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1980-2668;ENSAIOS FEE (ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1980-2668;ENSAIOS FEE (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1980-3486;INOVCOM (SÃO PAULO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
1980-3508;INTERCOM (SÃO PAULO. ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1980-3532;EM DEBATE (UFSC. ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1980-3532;EM DEBATE (UFSC. ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-3575;REVISTA INTERATIVIDADE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-3702;INTER-RELAÇÕES;ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1980-3710;SESSÕES DO IMAGINÁRIO (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1980-4164;REVISTA ELETRONICA DE ADMINISTRACAO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1980-4369;HISTÓRIA (SÃO PAULO);ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1980-4431;REVISTA DE NEGÓCIOS (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1980-4431;REVISTA DE NEGÓCIOS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1980-4466;REVISTA CPC (USP);ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1980-4504;BOITATÁ;ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1980-4512;ZERO-A-SEIS (FLORIANÓPOLIS);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1980-4814;ABCUSTOS (SÃO LEOPOLDO, RS);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-4865;INTERNEXT (SÃO PAULO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1980-5098;CIÊNCIA FLORESTAL (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1980-511X;REVISTA DO DIREITO PÚBLICO (LONDRINA);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1980-5160;S & G. SISTEMAS & GESTÃO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-5160;REVISTA ELETRONICA SISTEMAS & GESTÃO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-5314;CADERNOS DE PESQUISA (FUNDAÇÃO CARLOS CHAGAS. ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1980-5357;ESTUDOS ECONÔMICOS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1980-5381;NOVA ECONOMIA (UFMG);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1980-5403;NOVOS ESTUDOS CEBRAP (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1980-542X;TEMPO (NITERÓI. ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B2
1980-542X;TEMPO (NITERÓI. ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1980-5497;REVISTA BRASILEIRA DE EPIDEMIOLOGIA;ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1980-5519;REVISTA BRASILEIRA DE ESTUDOS DE POPULAÇÃO ? REBEP;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1980-5527;REVISTA DE ECONOMIA CONTEMPORÂNEA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1980-556X;MEDIAÇÃO (UEG. PIRES DO RIO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
1980-5756;REVISTA GESTÃO E SOCIEDADE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1980-5756;REVISTA ELETRÔNICA GESTÃO E SOCIEDADE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1980-5756;GESTÃO E SOCIEDADE (UFMG);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1980-5756;GESTÃO E SOCIEDADE (UFMG);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1980-5756;GESTÃO E SOCIEDADE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1980-5772;ACTA GEOGRÁFICA (UFRR);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1980-6183;PENSAR A PRÁTICA (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1980-6248;PRÓ-POSIÇÕES (UNICAMP. ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1980-6809;PARC : PESQUISA EM ARQUITETURA E CONSTRUÇÃO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-6914;REVISTA TODAS AS LETRAS (MACKENZIE. ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1980-6949;RBBD. REVISTA BRASILEIRA DE BIBLIOTECONOMIA E DOCUMENTAÇÃO (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-6965;REVISTA ACADÊMICA OBSERVATÓRIO DE INOVAÇÃO DO TURISMO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1980-7031;RIC@. REVISTA INTERDISCIPLINAR CIENTÍFICA APLICADA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1980-7031;REVISTA INTERDISCIPLINAR CIENTÍFICA APLICADA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1980-7325;REVISTA DE ESTUDOS AMAZÔNICOS;ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1980-7694;REVISTA DA SOCIEDADE BRASILEIRA DE ARBORIZAÇÃO URBANA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1980-7759;GEOAMAZÔNIA (UFPA);ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
1980-7775;PANÓPTICA (VITÓRIA);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-7791;REVISTA ELETRÔNICA DIREITO E POLÍTICA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-8178;REVISTA DE PATOLOGIA TROPICAL (ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
1980-8194;SOCIEDADE E CULTURA (ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;A2
1980-8208;ESTUDOS GEOLÓGICOS (UFPE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
1980-8208;ESTUDOS GEOLOGICOS;ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
1980-8208;ESTUDOS GEOLÓGICOS (UFPE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-8305;ÚLTIMO ANDAR (PUCSP. ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1980-8380;REVISTA DOM;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
1980-8380;DOM / REVISTA DA FUNDAÇÃO DOM CABRAL;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
1980-8380;DOM - FUNDAÇÃO DOM CABRAL;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
1980-8380;DOM (FUNDAÇÃO DOM CABRAL);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
1980-850X;CIÊNCIA & EDUCAÇÃO;ANTROPOLOGIA / ARQUEOLOGIA                        ;B2
1980-850X;CIÊNCIA & EDUCAÇÃO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1980-8526;FATECNOLÓGICA (FATEC-JAHU);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-8585;REMHU (BRASÍLIA);ANTROPOLOGIA / ARQUEOLOGIA                        ;A2
1980-8623;PSICO (PUCRS. ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1980-864X;ESTUDOS IBERO-AMERICANOS;ANTROPOLOGIA / ARQUEOLOGIA                        ;A2
1980-8747;SOCIOLOGIA (SÃO PAULO. 2006);ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1980-8860;REVISTA DO MESTRADO EM DIREITO UCB;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1980-8879;INTERDISCIPLINAR: REVISTA DE ESTUDOS EM LÍNGUA E LITERATURA;ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1980-8933;MOSAICO SOCIAL;ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1980-900X;GEOCIÊNCIAS (SÃO PAULO. ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1980-9425;REVISTA CIÊNCIAS DA RELIGIÃO: HISTÓRIA E SOCIEDADE;ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1980-9735;REVISTA BRASILEIRA DE AGROECOLOGIA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1980-9743;SOILS & ROCKS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1980-9867;SÉRIE ANTROPOLOGIA (BRASÍLIA. ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
1980-9921;REVISTA Z CULTURAL (UFRJ);ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1980-993X;REVISTA AMBIENTE & ÁGUA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1981-0180;PESQUISA E MÚSICA;ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1981-030X;19&20 (RIO DE JANEIRO);ARQUITETURA, URBANISMO E DESIGN;B3
1981-030X;19&20 (RIO DE JANEIRO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;C 
1981-0377;REVISTA ELETRÔNICA DA FACULDADE METODISTA GRANBERY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-0490;CADERNOS DE PSICOLOGIA SOCIAL DO TRABALHO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1981-0687;REVISTA DO CURSO DE DIREITO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-0695;PESQUISA BRASILEIRA EM CIÊNCIA DA INFORMAÇÃO E BIBLIOTECONOMIA,;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1981-0695;PESQUISA BRASILEIRA EM CIÊNCIA DA INFORMAÇÃO E BIBLIOTECONOMIA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1981-089X;REVISTA GEOGRAFAR (UFPR);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-1179;ID ONLINE - REVISTA MULTIDISCIPLINAR E DE PSICOLOGIA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1981-1268;GAIA SCIENTIA (UFPB);ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
1981-1268;GAIA SCIENTIA (UFPB);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-1411;AFROASIA;ARQUITETURA, URBANISMO E DESIGN;A2
1981-1411;AFROASIA;ANTROPOLOGIA / ARQUEOLOGIA                        ;B1
1981-1543;GESTÃO & TECNOLOGIA DE PROJETOS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1981-1551;SOCIEDADE E DESENVOLVIMENTO RURAL;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-156X;REVISTA NURES;ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
1981-1640;BRAZILIAN JOURNAL OF INFORMATION SCIENCE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-1659;REVISTA BRASILEIRA DE SEGURANÇA PÚBLICA;ANTROPOLOGIA / ARQUEOLOGIA                        ;B2
1981-1659;REVISTA BRASILEIRA DE SEGURANÇA PÚBLICA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-1659;REVISTA BRASILEIRA DE SEGURANÇA PÚBLICA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-1659;REVISTA BRASIELIRA DE SEGURANÇA PÚBLICA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-1764;REVISTA BRASILEIRA DE EDUCAÇÃO AMBIENTAL (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-1764;REVISTA BRASILEIRA DE EDUCAÇÃO AMBIENTAL;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-1829;CIÊNCIA E AGROTECNOLOGIA (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1981-1896;REVISTA AUGUSTUS (UNISUAM. ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-2035;REVISTA DA AGU;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
1981-2221;REVISTA BRASILEIRA DE DIREITO TRIBUTÁRIO E FINANÇAS PÚBLICAS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;C 
1981-223X;FOCO (FACULDADE NOVO MILÊNIO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-2256;REVISTA BRASILEIRA DE GERIATRIA E GERONTOLOGIA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1981-240X;FERRAMENTAL (CURITIBA);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-2434;REVISTA ELETRÔNICA HISTÓRIA EM REFLEXÃO (UFGD);ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
1981-2493;REVISTA DE DIREITO DO TERCEIRO SETOR;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-2582;EDUCAÇÃO (PUCRS);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1981-2582;EDUCAÇÃO (PUCRS);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1981-2965;REVISTA BRASILEIRA DE HIGIENE E SANIDADE ANIMAL;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1981-3082;CADERNO ESPAÇO FEMININO (ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B2
1981-3082;CADERNO ESPAÇO FEMININO (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1981-3090;CADERNOS DE PESQUISA DO CDHIS (ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
1981-3163;BIOSCIENCE JOURNAL (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B2
1981-3171;LICERE (CENTRO DE ESTUDOS DE LAZER E RECREAÇÃO. ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1981-3171;LICERE (CENTRO DE ESTUDOS DE LAZER E RECREAÇÃO. ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-3341;PONTO.URBE (USP);ANTROPOLOGIA / ARQUEOLOGIA                        ;B1
1981-3341;PONTO URBE-REVISTA DO NÚCLEO DE ANTROPOLOGIA URBANA DA USP;ANTROPOLOGIA / ARQUEOLOGIA                        ;B1
1981-3341;PONTO URBE;ANTROPOLOGIA / ARQUEOLOGIA                        ;B1
1981-3384;BOLETIM DO TEMPO PRESENTE;ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
1981-3384;BOLETIM DO TEMPO PRESENTE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-3422;FÓLIO (CENTRO UNIVERSITÁRIO METODISTA);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-3686;REVISTA BRASILEIRA DE TECNOLOGIA AGROINDUSTRIAL;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-3694;REVISTA ELETRÔNICA DO CURSO DE DIREITO DA UFSM;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1981-3708;ROBRAC (ONLINE) (GOIÂNIA);ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1981-3759;CADERNO VIRTUAL (INSTITUTO BRASILIENSE DE DIREITO PÚBLICO);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-3821;BRAZILIAN POLITICAL SCIENCE REVIEW;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B1
1981-383X;REVISTA DE HISTÓRIA COMPARADA (UFRJ);ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1981-3953;REVISTA BRASILEIRA DE ESTUDOS REGIONAIS E URBANOS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-3988;REVISTA SINAIS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;C 
1981-4062;VISO : CADERNOS DE ESTÉTICA APLICADA;ANTROPOLOGIA / ARQUEOLOGIA                        ;B3
1981-4100;BOLETIM DE INDÚSTRIA ANIMAL (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1981-4119;REVISTA SALUSVITA (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B3
1981-4127;REVISTA ELETRÔNICA AMBIENTE: GESTÃO E DESENVOLVIMENTO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-450X;UAKARI (IMPRESSO) (BELÉM);ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1981-4518;UAKARI (BELÉM. ONLINE);ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
1981-4666;REVISTA ELETRÔNICA DO CRCRS (ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-4674;REVISTA TRAMA (UNIOESTE. ONLINE);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
1981-4712;EDUCERE ET EDUCARE (VERSÃO ELETRÔNICA);ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
